百视通,#genre#
乡村振兴,http://hlsbkmgsplive.miguvideo.com/migu/virtuallive2/5900002409/57/20210706/01.m3u8?&HlsSubType=&encrypt=1
喜剧联盟,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5101097468/150/01.m3u8?&HlsSubType=&encrypt=1
新片放映厅,http://hlsbkmgsplive.miguvideo.com/wd-virtuallive5100030975-150/01.m3u8?&HlsSubType=&encrypt=1
印度神片,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100172024/150/01.m3u8?&HlsSubType=&encrypt=1
运动员演戏,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100170828/150/01.m3u8?&HlsSubType=&encrypt=1
预防感冒小知识,http://hlsbkmgsplive.miguvideo.com/wd_r1/virtuallive/5101000744/150/01.m3u8?&HlsSubType=&encrypt=1
约你看韩影,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/01.m3u8?&HlsSubType=&encrypt=1
粤听粤爱,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100179384/75/01.m3u8?&HlsSubType=&encrypt=1
影像俄罗斯,http://hlsbkmgsplive.miguvideo.com/migu/virtuallive2/5900002415/50/20210706/01.m3u8?&HlsSubType=&encrypt=1
张国荣影院,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5102354727/150/01.m3u8?&HlsSubType=&encrypt=1
智慧养老,http://hlsbkmgsplive.miguvideo.com/wd-virtuallive5100002043-75/01.m3u8?&HlsSubType=&encrypt=1
走进艺术,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5100182141/150/01.m3u8?&HlsSubType=&encrypt=1
最强综艺趴,http://hlsbkmgsplive.miguvideo.com/wd_r3/cctv/zuiqiangzongyi/600/01.m3u8?&HlsSubType=&encrypt=1
周润发影院,http://hlsbkmgsplive.miguvideo.com/wd_r2/virtuallive/5102010103/150/01.m3u8?&HlsSubType=&encrypt=1
周星驰影院,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100144102/150/01.m3u8?&HlsSubType=&encrypt=1
综艺现场,http://hlsbkmgsplive.miguvideo.com/wd_r3/virtuallive/5100074920/150/01.m3u8?&HlsSubType=&encrypt=1
湖北电信组播,#genre#
CCTV1HD,http://gd.ikhs.cn:8880/udp/239.254.96.96:8550
CCTV2HD,http://gd.ikhs.cn:8880/udp/239.69.1.102:10250
CCTV3HD,http://gd.ikhs.cn:8880/udp/239.69.1.122:10370
CCTV4HD,http://gd.ikhs.cn:8880/udp/239.69.1.138:10466
CCTV5HD,http://gd.ikhs.cn:8880/udp/239.69.1.123:10376
CCTV6HD,http://gd.ikhs.cn:8880/udp/239.69.1.124:10382
CCTV7HD,http://gd.ikhs.cn:8880/udp/239.69.1.103:10256
CCTV8HD,http://gd.ikhs.cn:8880/udp/239.69.1.125:10388
CCTV9HD,http://gd.ikhs.cn:8880/udp/239.69.1.104:10262
CCTV10HD,http://gd.ikhs.cn:8880/udp/239.69.1.105:10268
CCTV11HD,http://gd.ikhs.cn:8880/udp/239.69.1.154:10560
CCTV12HD,http://gd.ikhs.cn:8880/udp/239.69.1.106:10274
CCTV13HD,http://gd.ikhs.cn:8880/udp/239.254.96.161:9040
CCTV14HD,http://gd.ikhs.cn:8880/udp/239.69.1.107:10280
CCTV15HD,http://gd.ikhs.cn:8880/udp/239.69.1.155:10566
CGTN英语HD,http://gd.ikhs.cn:8880/udp/239.254.96.175:9124
CCTV17HD,http://gd.ikhs.cn:8880/udp/239.69.1.152:10548
CCTV5+HD,http://gd.ikhs.cn:8880/udp/239.254.96.234:9484
CCTV16HD,http://gd.ikhs.cn:8880/udp/239.69.1.247:11124
CCTV164K,http://gd.ikhs.cn:8880/udp/239.69.1.249:11136
湖南卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.139:8908
浙江卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.143:8932
江苏卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.144:8938
东方卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.142:8926
北京卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.141:8920
广东卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.140:8914
深圳卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.137:8896
黑龙江卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.138:8902
天津卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.68:10048
山东卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.69:10054
安徽卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.70:10060
辽宁卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.71:10066
东南卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.108:10286
江西卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.126:10394
重庆卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.149:10530
贵州卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.150:10536
河南卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.168:10644
四川卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.169:10650
河北卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.157:10578
海南卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.151:10542
广西卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.191:10788
吉林卫视HD,http://gd.ikhs.cn:8880/udp/239.69.1.212:10914
湖北卫视HD,http://gd.ikhs.cn:8880/udp/239.254.96.115:8664
湖北经视HD,http://gd.ikhs.cn:8880/udp/239.69.1.41:9886
湖北综合HD,http://gd.ikhs.cn:8880/udp/239.69.1.42:9892
湖北垄上HD,http://gd.ikhs.cn:8880/udp/239.69.1.43:9898
湖北公共HD,http://gd.ikhs.cn:8880/udp/239.69.1.40:9880
湖北影视HD,http://gd.ikhs.cn:8880/udp/239.69.1.204:10866
湖北教育HD,http://gd.ikhs.cn:8880/udp/239.69.1.206:10878
湖北生活HD,http://gd.ikhs.cn:8880/udp/239.69.1.205:10872
武汉新闻综合HD,http://gd.ikhs.cn:8880/udp/239.69.1.145:10506
武汉电视剧HD,http://gd.ikhs.cn:8880/udp/239.69.1.146:10512
武汉生活HD,http://gd.ikhs.cn:8880/udp/239.69.1.251:11148
武汉经济HD,http://gd.ikhs.cn:8880/udp/239.69.1.35:9850
武汉文体HD,http://gd.ikhs.cn:8880/udp/239.69.1.147:10518
武汉外语HD,http://gd.ikhs.cn:8880/udp/239.69.1.36:9856
武汉教育HD,http://gd.ikhs.cn:8880/udp/239.69.1.60:9994
央广购物HD,http://gd.ikhs.cn:8880/udp/239.69.1.178:10704
家有购物,http://gd.ikhs.cn:8880/udp/239.69.1.219:10956
卡酷少儿HD,http://gd.ikhs.cn:8880/udp/239.69.1.193:10800
金鹰卡通HD,http://gd.ikhs.cn:8880/udp/239.69.1.248:11130
金鹰纪实HD,http://gd.ikhs.cn:8880/udp/239.69.1.109:10292
中国教育1HD,http://gd.ikhs.cn:8880/udp/239.69.1.110:10298
中国教育2,http://gd.ikhs.cn:8880/udp/239.69.1.183:10734
中国教育4,http://gd.ikhs.cn:8880/udp/239.69.1.175:10686
山东教育卫视,http://gd.ikhs.cn:8880/udp/239.69.1.228:11010
CCTV4中文国际欧洲HD,http://gd.ikhs.cn:8880/udp/239.69.1.231:11028
CCTV4中文国际美洲HD,http://gd.ikhs.cn:8880/udp/239.69.1.232:11034
CGTN英文纪录HD,http://gd.ikhs.cn:8880/udp/239.69.1.233:11040
CGTN西班牙语HD,http://gd.ikhs.cn:8880/udp/239.69.1.234:11046
CGTN法语HD,http://gd.ikhs.cn:8880/udp/239.69.1.235:11052
CGTN阿拉伯语HD,http://gd.ikhs.cn:8880/udp/239.69.1.221:10968
CGTN俄语HD,http://gd.ikhs.cn:8880/udp/239.69.1.222:10974
东方卫视FHD,http://gd.ikhs.cn:8880/udp/239.69.1.173:10674
江苏卫视FHD,http://gd.ikhs.cn:8880/udp/239.69.1.174:10680
CGTN English,http://gd.ikhs.cn:8880/udp/239.254.96.7:8016
宁夏卫视,http://gd.ikhs.cn:8880/udp/239.254.96.97:8556
山西卫视,http://gd.ikhs.cn:8880/udp/239.254.96.93:8532
云南卫视,http://gd.ikhs.cn:8880/udp/239.254.96.30:8154
西藏卫视,http://gd.ikhs.cn:8880/udp/239.254.96.35:8184
内蒙古卫视,http://gd.ikhs.cn:8880/udp/239.254.96.41:8220
新疆卫视,http://gd.ikhs.cn:8880/udp/239.254.96.47:8256
兵团卫视,http://gd.ikhs.cn:8880/udp/239.254.96.48:8262
青海卫视,http://gd.ikhs.cn:8880/udp/239.254.96.95:8544
陕西卫视,http://gd.ikhs.cn:8880/udp/239.254.96.186:9196
甘肃卫视,http://gd.ikhs.cn:8880/udp/239.254.96.187:9202
三沙卫视,http://gd.ikhs.cn:8880/udp/239.69.1.171:10662
环球奇观,http://gd.ikhs.cn:8880/udp/239.254.96.192:9232
国学频道,http://gd.ikhs.cn:8880/udp/239.254.96.194:9244
卫生健康,http://gd.ikhs.cn:8880/udp/239.254.96.207:9322
靓妆,http://gd.ikhs.cn:8880/udp/239.254.96.208:9328
财富天下,http://gd.ikhs.cn:8880/udp/239.254.96.210:9340
怀旧剧场,http://gd.ikhs.cn:8880/udp/239.69.1.89:10174
风云音乐,http://gd.ikhs.cn:8880/udp/239.69.1.90:10180
快乐垂钓HD,http://gd.ikhs.cn:8880/udp/239.69.1.142:10488
先锋乒羽,http://gd.ikhs.cn:8880/udp/239.69.1.143:10494
老故事,http://gd.ikhs.cn:8880/udp/239.69.1.85:10150
兵器科技HD,http://gd.ikhs.cn:8880/udp/239.69.1.79:10114
茶频道HD,http://gd.ikhs.cn:8880/udp/239.69.1.144:10500
CHC高清电影HD,http://gd.ikhs.cn:8880/udp/239.69.1.241:11088
CHC动作电影HD,http://gd.ikhs.cn:8880/udp/239.69.1.242:11094
CHC家庭影院HD,http://gd.ikhs.cn:8880/udp/239.69.1.243:11100
四海钓鱼,http://gd.ikhs.cn:8880/udp/239.69.1.244:11106
世界地理HD,http://gd.ikhs.cn:8880/udp/239.69.1.91:10186
高尔夫网球HD,http://gd.ikhs.cn:8880/udp/239.69.1.83:10138
梨园HD,http://gd.ikhs.cn:8880/udp/239.69.1.33:9838
文物宝库HD,http://gd.ikhs.cn:8880/udp/239.69.1.46:9916
武术世界HD,http://gd.ikhs.cn:8880/udp/239.69.1.47:9922
第一剧场HD,http://gd.ikhs.cn:8880/udp/239.69.1.74:10084
央视台球HD,http://gd.ikhs.cn:8880/udp/239.69.1.98:10224
新动漫,http://gd.ikhs.cn:8880/udp/239.69.1.187:10764
书画,http://gd.ikhs.cn:8880/udp/239.69.1.189:10776
武汉少儿,http://gd.ikhs.cn:8880/udp/239.69.1.6:9676
辽宁电信组播,#genre#
CCTV-1综合频道,http://clgrace.vicp.net:9999/udp/239.33.5.2:22580
CCTV-2财经频道,http://clgrace.vicp.net:9999/udp/239.33.5.3:22590
CCTV-3综艺频道,http://clgrace.vicp.net:9999/udp/239.33.5.4:22600
CCTV-4国际频道,http://clgrace.vicp.net:9999/udp/239.33.5.40:22960
CCTV-4 欧洲,http://clgrace.vicp.net:9999/udp/239.33.4.223:22230
CCTV-4 美洲,http://clgrace.vicp.net:9999/udp/239.33.4.224:22240
CCTV-5体育频道,http://clgrace.vicp.net:9999/udp/239.33.5.5:22610
CCTV-6电影频道,http://clgrace.vicp.net:9999/udp/239.33.5.7:22630
CCTV-7国防军事频道,http://clgrace.vicp.net:9999/udp/239.33.5.73:23290
CCTV-8电视剧频道,http://clgrace.vicp.net:9999/udp/239.33.5.9:22650
CCTV-9纪录频道,http://clgrace.vicp.net:9999/udp/239.33.5.10:22660
CCTV-10科教频道,http://clgrace.vicp.net:9999/udp/239.33.5.11:22670
CCTV-11戏曲频道,http://clgrace.vicp.net:9999/udp/239.33.4.11:20110
CCTV-12社会与法频道,http://clgrace.vicp.net:9999/udp/239.33.5.12:22680
CCTV-13新闻频道,http://clgrace.vicp.net:9999/udp/239.33.4.13:20130
CCTV-14少儿频道,http://clgrace.vicp.net:9999/udp/239.33.5.13:22690
CCTV-15音乐频道,http://clgrace.vicp.net:9999/udp/239.33.4.15:20150
CCTV-16奥林匹克频道,http://clgrace.vicp.net:9999/udp/239.33.4.211:22110
CCTV-16 4K,http://clgrace.vicp.net:9999/udp/239.33.5.102:23580
CCTV-17农业农村频道,http://clgrace.vicp.net:9999/udp/239.33.5.8:22640
CCTV 5+ 体育赛事频道,http://clgrace.vicp.net:9999/udp/239.33.5.6:22620
CGTN-英语新闻频道,http://clgrace.vicp.net:9999/udp/239.33.5.43:22990
CGTN-纪录频道（国际版）,http://clgrace.vicp.net:9999/udp/239.33.5.44:23000
CGTN-俄语国际频道,http://clgrace.vicp.net:9999/udp/239.33.4.228:22280
CGTN-西班牙语国际频道,http://clgrace.vicp.net:9999/udp/239.33.4.225:22250
CGTN-阿拉伯语国际频道,http://clgrace.vicp.net:9999/udp/239.33.4.227:22270
CGTN-法语国际频道,http://clgrace.vicp.net:9999/udp/239.33.4.226:22260
北京卫视,http://clgrace.vicp.net:9999/udp/239.33.5.21:22770
天津卫视,http://clgrace.vicp.net:9999/udp/239.33.5.22:22780
上海东方卫视,http://clgrace.vicp.net:9999/udp/239.33.5.24:22800
浙江卫视,http://clgrace.vicp.net:9999/udp/239.33.5.51:23070
江苏卫视,http://clgrace.vicp.net:9999/udp/239.33.5.52:23080
安徽卫视,http://clgrace.vicp.net:9999/udp/239.33.5.16:22720
湖南卫视,http://clgrace.vicp.net:9999/udp/239.33.5.15:22710
贵州卫视,http://clgrace.vicp.net:9999/udp/239.33.5.71:23270
山东卫视,http://clgrace.vicp.net:9999/udp/239.33.5.18:22740
山西卫视,http://clgrace.vicp.net:9999/udp/239.33.4.46:20460
广东卫视,http://clgrace.vicp.net:9999/udp/239.33.5.19:22750
辽宁卫视,http://clgrace.vicp.net:9999/udp/239.33.5.1:22570
广西卫视,http://clgrace.vicp.net:9999/udp/239.33.4.215:22150
湖北卫视,http://clgrace.vicp.net:9999/udp/239.33.5.17:22730
江西卫视,http://clgrace.vicp.net:9999/udp/239.33.4.216:22160
河北卫视,http://clgrace.vicp.net:9999/udp/239.33.4.217:22170
河南卫视,http://clgrace.vicp.net:9999/udp/239.33.4.218:22180
四川卫视,http://clgrace.vicp.net:9999/udp/239.33.5.42:22980
重庆卫视,http://clgrace.vicp.net:9999/udp/239.33.5.41:22970
福建东南卫视,http://clgrace.vicp.net:9999/udp/239.33.5.55:23110
海南卫视,http://clgrace.vicp.net:9999/udp/239.33.5.74:23300
青海卫视,http://clgrace.vicp.net:9999/udp/239.33.4.62:20620
云南卫视,http://clgrace.vicp.net:9999/udp/239.33.4.219:22190
陕西卫视,http://clgrace.vicp.net:9999/udp/239.33.4.59:20590
内蒙古卫视,http://clgrace.vicp.net:9999/udp/239.33.4.60:20600
宁夏卫视,http://clgrace.vicp.net:9999/udp/239.33.4.61:20610
吉林卫视,http://clgrace.vicp.net:9999/udp/239.33.5.72:23280
新疆卫视,http://clgrace.vicp.net:9999/udp/239.33.4.63:20630
甘肃卫视,http://clgrace.vicp.net:9999/udp/239.33.4.64:20640
西藏卫视,http://clgrace.vicp.net:9999/udp/239.33.4.65:20650
黑龙江卫视,http://clgrace.vicp.net:9999/udp/239.33.5.14:22700
深圳卫视,http://clgrace.vicp.net:9999/udp/239.33.5.20:22760
厦门卫视,http://clgrace.vicp.net:9999/udp/239.33.4.56:20560
CETV1,http://clgrace.vicp.net:9999/udp/239.33.5.45:23010
CETV4,http://clgrace.vicp.net:9999/udp/239.33.4.220:22200
山东教育卫视,http://clgrace.vicp.net:9999/udp/239.33.5.79:23350
兵团卫视,http://clgrace.vicp.net:9999/udp/239.33.4.68:20680
农林卫视,http://clgrace.vicp.net:9999/udp/239.33.4.69:20690
延边卫视,http://clgrace.vicp.net:9999/udp/239.33.5.80:23360
辽宁都市频道,http://clgrace.vicp.net:9999/udp/239.33.4.236:22360
辽宁影视剧频道,http://clgrace.vicp.net:9999/udp/239.33.4.238:22380
辽宁体育频道,http://clgrace.vicp.net:9999/udp/239.33.4.237:22370
辽宁生活频道,http://clgrace.vicp.net:9999/udp/239.33.5.201:24570
辽宁教育青少频道,http://clgrace.vicp.net:9999/udp/239.33.4.233:22330
辽宁北方频道,http://clgrace.vicp.net:9999/udp/239.33.5.202:24580
辽宁宜佳购物频道,http://clgrace.vicp.net:9999/udp/239.33.4.239:22390
辽宁公共频道,http://clgrace.vicp.net:9999/udp/239.33.4.122:21220
辽宁经济频道,http://clgrace.vicp.net:9999/udp/239.33.4.121:21210
沈阳新闻综合频道,http://clgrace.vicp.net:9999/udp/239.33.4.123:21230
移动电视频道,http://clgrace.vicp.net:9999/udp/239.33.4.235:22350
家有购物频道,http://clgrace.vicp.net:9999/udp/239.33.4.120:21200
央广购物频道,http://clgrace.vicp.net:9999/udp/239.33.4.130:21300
聚鲨环球精选频道,http://clgrace.vicp.net:9999/udp/239.33.4.232:22320
CCTV中视购物频道,http://clgrace.vicp.net:9999/udp/239.33.4.231:22310
金鹰卡通频道,http://clgrace.vicp.net:9999/udp/239.33.4.234:22340
炫动卡通频道,http://clgrace.vicp.net:9999/udp/239.33.4.71:20710
优漫卡通频道,http://clgrace.vicp.net:9999/udp/239.33.4.72:20720
嘉佳卡通频道,http://clgrace.vicp.net:9999/udp/239.33.4.73:20730
卡酷少儿频道,http://clgrace.vicp.net:9999/udp/239.33.4.240:22400
金鹰纪实频道,http://clgrace.vicp.net:9999/udp/239.33.5.26:22820
北京冬奥纪实频道,http://clgrace.vicp.net:9999/udp/239.33.5.25:22810
西藏卫视（藏语）,http://clgrace.vicp.net:9999/udp/239.33.5.78:23340
安多藏语综合频道,http://clgrace.vicp.net:9999/udp/239.33.5.76:23320
康巴藏语综合频道,http://clgrace.vicp.net:9999/udp/239.33.5.77:23330
电视指南频道,http://clgrace.vicp.net:9999/udp/239.33.4.88:20880
证券服务频道,http://clgrace.vicp.net:9999/udp/239.33.4.222:22220
家庭理财频道,http://clgrace.vicp.net:9999/udp/239.33.4.24:20240
新动漫频道,http://clgrace.vicp.net:9999/udp/239.33.4.34:20340
快乐垂钓频道,http://clgrace.vicp.net:9999/udp/239.33.5.69:23250
高尔夫网球频道,http://clgrace.vicp.net:9999/udp/239.33.5.88:23440
4K欢笑剧场频道,http://clgrace.vicp.net:9999/udp/239.33.5.97:23530
百姓健康频道,http://clgrace.vicp.net:9999/udp/239.33.4.230:22300
CHC动作电影频道,http://clgrace.vicp.net:9999/udp/239.33.4.207:22070
CHC高清电影频道,http://clgrace.vicp.net:9999/udp/239.33.4.209:22090
CHC家庭影院频道,http://clgrace.vicp.net:9999/udp/239.33.4.210:22100
先锋乒羽频道,http://clgrace.vicp.net:9999/udp/239.33.4.208:22080
第一剧场频道,http://clgrace.vicp.net:9999/udp/239.33.4.90:20900
怀旧剧场频道,http://clgrace.vicp.net:9999/udp/239.33.4.93:20930
风云剧场频道,http://clgrace.vicp.net:9999/udp/239.33.4.92:20920
风云足球频道,http://clgrace.vicp.net:9999/udp/239.33.4.89:20890
风云音乐频道,http://clgrace.vicp.net:9999/udp/239.33.4.94:20940
央视台球频道,http://clgrace.vicp.net:9999/udp/239.33.4.126:21260
央视文化精品频道,http://clgrace.vicp.net:9999/udp/239.33.4.95:20950
世界地理频道,http://clgrace.vicp.net:9999/udp/239.33.4.91:20910
兵器科技频道,http://clgrace.vicp.net:9999/udp/239.33.4.125:21250
女性时尚频道,http://clgrace.vicp.net:9999/udp/239.33.4.97:20970
茶频道,http://clgrace.vicp.net:9999/udp/239.33.5.70:23260
都市剧场频道,http://clgrace.vicp.net:9999/udp/239.33.5.95:23510
法治天地频道,http://clgrace.vicp.net:9999/udp/239.33.5.89:23450
金色学堂频道,http://clgrace.vicp.net:9999/udp/239.33.5.90:23460
动漫秀场频道,http://clgrace.vicp.net:9999/udp/239.33.5.93:23490
游戏风云频道,http://clgrace.vicp.net:9999/udp/239.33.5.92:23480
乐游频道,http://clgrace.vicp.net:9999/udp/239.33.5.96:23520
生活时尚频道,http://clgrace.vicp.net:9999/udp/239.33.5.91:23470
梨园频道,http://clgrace.vicp.net:9999/udp/239.33.4.212:22120
武术世界频道,http://clgrace.vicp.net:9999/udp/239.33.4.213:22130
中华特产频道,http://clgrace.vicp.net:9999/udp/239.33.4.145:21450
文物宝库频道,http://clgrace.vicp.net:9999/udp/239.33.4.214:22140
山东电信组播,#genre#
CCTV-1综合,http://ojbk.02200059.xyz:9000/udp/239.21.1.120:5002
CCTV-2财经,http://ojbk.02200059.xyz:9000/udp/239.21.1.151:5002
CCTV-3综艺,http://ojbk.02200059.xyz:9000/udp/239.21.2.45:5002
CCTV-4中文国际,http://ojbk.02200059.xyz:9000/udp/239.21.1.154:5002
CCTV-4欧州,http://ojbk.02200059.xyz:9000/udp/239.21.2.28:5002
CCTV-4美洲,http://ojbk.02200059.xyz:9000/udp/239.21.2.29:5002
CCTV-5体育,http://ojbk.02200059.xyz:9000/udp/239.21.2.46:5002
CCTV-5+体育赛事,http://ojbk.02200059.xyz:9000/udp/239.21.1.142:5002
CCTV-6电影,http://ojbk.02200059.xyz:9000/udp/239.21.2.47:5002
CCTV-7国防军事,http://ojbk.02200059.xyz:9000/udp/239.21.1.152:5002
CCTV-8电视剧,http://ojbk.02200059.xyz:9000/udp/239.21.2.48:5002
CCTV-9纪录,http://ojbk.02200059.xyz:9000/udp/239.21.1.153:5002
CCTV-10科教,http://ojbk.02200059.xyz:9000/udp/239.21.1.155:5002
CCTV11戏曲,http://ojbk.02200059.xyz:9000/udp/239.21.2.2:5002
CCTV-12社会与法,http://ojbk.02200059.xyz:9000/udp/239.21.1.156:5002
CCTV-13新闻,http://ojbk.02200059.xyz:9000/udp/239.21.2.3:5002
CCTV-14少儿,http://ojbk.02200059.xyz:9000/udp/239.21.1.157:5002
CCTV-15音乐,http://ojbk.02200059.xyz:9000/udp/239.21.2.4:5002
CCTV-17农业农村,http://ojbk.02200059.xyz:9000/udp/239.21.1.186:5002
CGTN,http://ojbk.02200059.xyz:9000/udp/239.21.2.30:5002
CGTN阿拉伯语,http://ojbk.02200059.xyz:9000/udp/239.21.2.34:5002
CGTN俄语,http://ojbk.02200059.xyz:9000/udp/239.21.2.35:5002
CGTN法语,http://ojbk.02200059.xyz:9000/udp/239.21.2.33:5002
CGTN纪录,http://ojbk.02200059.xyz:9000/udp/239.21.2.31:5002
CGTN西班牙语,http://ojbk.02200059.xyz:9000/udp/239.21.2.32:5002
CETV4[1920*1080],http://ojbk.02200059.xyz:9000/udp/239.21.2.129:5002
湖南卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.158:5002
山东卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.87:5002
北京卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.88:5002
江苏卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.89:5002
浙江卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.90:5002
广东卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.92:5002
深圳卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.93:5002
东方卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.111:5002
东南卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.113:5002
安徽卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.159:5002
湖北卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.163:5002
辽宁卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.164:5002
天津卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.165:5002
贵州卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.166:5002
河北卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.168:5002
四川卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.15:5002
甘肃卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.22:5002
海南卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.37:5002
吉林卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.49:5002
青海卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.51:5002
甘肃卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.55:5002
青海卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.85:5002
云南卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.86:5002
广西卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.87:5002
海南卫视,http://ojbk.02200059.xyz:9000/udp/239.21.2.14:5002
重庆卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.233:5002
黑龙江卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.91:5002
江西卫视,http://ojbk.02200059.xyz:9000/udp/239.21.1.167:5002
金鹰纪实,http://ojbk.02200059.xyz:9000/udp/239.21.1.170:5002
上海纪实人文,http://ojbk.02200059.xyz:9000/udp/239.21.1.171:5002
北京纪实科教,http://ojbk.02200059.xyz:9000/udp/239.21.1.172:5002
中国交通,http://ojbk.02200059.xyz:9000/udp/239.21.1.115:5002
9画面测试,http://ojbk.02200059.xyz:9000/udp/239.21.1.203:5002
中国教育1台,http://ojbk.02200059.xyz:9000/udp/239.21.2.7:5002
都市剧场,http://ojbk.02200059.xyz:9000/udp/239.21.2.90:5002
精彩影视,http://ojbk.02200059.xyz:9000/udp/239.21.2.91:5002
动漫秀场,http://ojbk.02200059.xyz:9000/udp/239.21.2.92:5002
梨园频道,http://ojbk.02200059.xyz:9000/udp/239.21.2.101:5002
魅力足球,http://ojbk.02200059.xyz:9000/udp/239.21.2.95:5002
武术世界,http://ojbk.02200059.xyz:9000/udp/239.21.2.96:5002
快乐垂钓,http://ojbk.02200059.xyz:9000/udp/239.21.2.97:5002
金色学堂,http://ojbk.02200059.xyz:9000/udp/239.21.2.102:5002
生活时尚,http://ojbk.02200059.xyz:9000/udp/239.21.2.103:5002
乐游,http://ojbk.02200059.xyz:9000/udp/239.21.2.104:5002
法制天地,http://ojbk.02200059.xyz:9000/udp/239.21.2.105:5002
游戏风云,http://ojbk.02200059.xyz:9000/udp/239.21.2.107:5002
东方财经,http://ojbk.02200059.xyz:9000/udp/239.21.2.108:5002
文物宝库,http://ojbk.02200059.xyz:9000/udp/239.21.2.109:5002
茶频道,http://ojbk.02200059.xyz:9000/udp/239.21.2.110:5002
海洋频道,http://ojbk.02200059.xyz:9000/udp/239.21.2.119:5002
卡酷少儿,http://ojbk.02200059.xyz:9000/udp/239.21.2.120:5002
金鹰卡通,http://ojbk.02200059.xyz:9000/udp/239.21.2.121:5002
STV崂山,http://ojbk.02200059.xyz:9000/udp/239.21.2.122:5002
开心不停,http://ojbk.02200059.xyz:9000/udp/239.21.2.123:5002
山东齐鲁,http://ojbk.02200059.xyz:9000/udp/239.21.1.134:5002
山东新闻,http://ojbk.02200059.xyz:9000/udp/239.21.1.140:5002
山东体育,http://ojbk.02200059.xyz:9000/udp/239.21.1.141:5002
山东教育,http://ojbk.02200059.xyz:9000/udp/239.21.1.169:5002
山东生活,http://ojbk.02200059.xyz:9000/udp/239.21.1.175:5002
山东文旅,http://ojbk.02200059.xyz:9000/udp/239.21.1.176:5002
山东综艺,http://ojbk.02200059.xyz:9000/udp/239.21.1.177:5002
山东农科,http://ojbk.02200059.xyz:9000/udp/239.21.1.183:5002
山东少儿,http://ojbk.02200059.xyz:9000/udp/239.21.1.208:5002
德州经济生活,http://ojbk.02200059.xyz:9000/udp/239.21.1.76:5002
德州新闻综合,http://ojbk.02200059.xyz:9000/udp/239.21.1.75:5002
德州夏津公共,http://ojbk.02200059.xyz:9000/udp/239.21.1.102:5002
